gene.names	S37	S38	S1	S2
CAGL0B01683g	7.83616103686958	7.84973371992152	8.02105938182433	7.78690414925495
CAGL0B01705g	5.15887627265621	5.44024977402158	5.50353035901079	5.20144080927766
CAGL0B01727g	5.27003663338842	4.97943969299351	4.69137541625902	4.56633014284857
CAGL0B01743g	3.76010220552523	3.42166543200698	3.26792705715615	3.50472161063248
CAGL0B01771g	6.13792949695677	6.14229257260283	6.50232003578628	6.22954324099347
CAGL0B01793g	6.20007910057173	6.10521989521327	6.57956258677631	6.54648322014467
CAGL0B01815g	7.05027029860998	6.96264787850807	6.83717252533394	6.96063897234667
CAGL0B01837g	6.37606443342563	6.35856782947744	6.81071809211891	6.51798458443877
CAGL0B01859g	4.64355623630073	4.37819928013892	5.22770985121773	4.57557825657314
CAGL0B01875g	-0.854651661234078	-1.73658465190743	-3.7162330380728	-1.39286621260033
CAGL0B01881g	7.04376661156388	7.31896350595672	7.39891083882608	7.31554163824532
CAGL0B01903g	6.63853331023015	6.64997804641396	6.54145819972768	6.58820265201578
CAGL0B01925g	4.45252075715617	4.43905604383777	3.6485942966613	4.16207445052907
CAGL0B01947g	7.34292641031648	7.24632995251854	7.95253608382524	8.21667152391875
CAGL0B01969g	2.85395260326318	2.96418903671848	2.08103178608419	2.3516275193697
CAGL0B01991g	4.86039500810774	4.67238934398201	4.69137541625902	4.74088725152722
CAGL0B02013g	5.02264240427292	5.12081224017806	4.7813157194302	4.82083568384736
CAGL0B02035g	8.39001984805938	8.40743113491229	8.17624739060244	8.19057554487975
CAGL0B02057g	3.07417442253873	3.21098490174374	2.83584428285358	2.99979355370829
CAGL0B02079g	-1.20499608604852	-1.73658465190743	-0.140685762125941	-1.39286621260033
CAGL0B02101g	5.40200269434868	5.39488770099493	5.40793741978192	5.27140354357063
CAGL0B02123g	5.95038328414283	5.82075293579227	6.08327237002637	5.70130428823356
CAGL0B02137r	-0.337419939378661	-0.932160681910556	1.93190839706477	1.7117881128812
CAGL0B02145g	5.79795921201439	5.67656743607209	6.30416974656713	6.28697159224011
CAGL0B02167g	7.29005231534229	7.26535924840391	7.2920456650755	7.24194040392261
CAGL0B02189g	8.36780135113728	8.42587183147901	8.52438540412397	8.38458373247052
CAGL0B02211g	5.78553919054074	5.88231077375391	5.73498682548977	5.71392271556049
CAGL0B02233g	5.33965347203993	5.59868414963946	5.4633349673045	5.38095888855715
CAGL0B02255g	6.64025873707774	6.52746869359044	6.82664889098073	6.58591628629973
CAGL0B02277g	5.97793549531169	5.8490597783277	5.82232842750404	5.81889245819589
CAGL0B02299g	4.81222808483712	4.75249825968666	4.96526120749467	4.69918781010393
CAGL0B02321g	8.09018006831981	8.13021084807907	8.22313971621905	8.07632039398786
CAGL0B02343g	2.87755042554877	3.57866687038818	3.49756339456317	3.5616779623206
CAGL0B02365g	6.09327874017666	5.7444454497782	4.88638758682505	6.38491132332186
CAGL0B02387g	4.50649181020551	3.9981624626111	2.55902715649289	4.17430081739518
