genesymbol3.20m	S3	S4	S7	S8	S11	S12	S15	S16	S19	S20	S23	S25	S26	S29	S31	S32	S35
CAGL0K04323g	3.873408762	4.096479691	5.370113776	5.308565323	6.177701369	6.246631643	6.450917361	6.589943635	6.674954897	6.443370636	6.397964735	6.239194027	6.058243997	6.213595157	6.367388223	6.257214134	6.034117778
CAGL0K02497g	8.412031765	8.418619711	7.000356192	6.937550027	5.926036433	5.888173878	5.640318173	5.522552761	5.843677668	5.950849058	6.044492424	6.559364627	6.208810526	6.523182082	6.292400286	6.592822172	6.905623103
CAGL0B04961g	7.972822963	7.952819767	6.463429411	6.756403309	5.775781522	5.784911331	5.339007952	5.177646898	5.29203643	5.241494717	5.691577197	6.129011352	6.031008845	6.064685475	6.010669998	6.221693895	6.236317499
CAGL0F07975g	4.711998836	4.572232785	6.722686801	6.517012934	7.379868378	7.266812254	7.363908511	7.257310023	7.220161359	7.366196849	7.206815095	7.10632725	6.976586454	7.322535614	7.587446305	7.180251788	6.918745154
CAGL0K10626g	5.163372803	5.296824611	7.074208267	6.760336932	8.668750898	8.585430653	8.560897669	8.43807502	8.077374255	8.131202859	7.762433497	7.138062231	7.075559548	7.217639254	7.719969902	7.119193848	6.794336127
CAGL0F02299g	6.866780758	6.946978905	4.877923256	5.25381171	4.247795797	4.323418401	4.117245218	4.113252947	4.070746517	3.963786595	4.639887085	4.819276133	5.047167434	4.921178965	4.833517302	5.074876373	5.237785918
CAGL0H04675g	9.324197998	9.336165613	8.179825494	8.178170387	7.35810638	7.252368338	6.802455723	6.844074987	6.798349026	6.782284218	6.65476101	6.806489657	6.572159664	6.894701198	6.566700713	6.832666128	7.144967127
CAGL0G08316g	6.650766355	6.787212766	5.615215067	5.527484158	4.355090121	4.474868151	4.277037915	4.270132007	4.647270378	4.323096472	4.134155669	4.503210698	4.561161352	4.547866206	4.579693956	4.806363684	4.916591472
CAGL0M02211g	7.608120582	7.63851458	9.317796474	9.139987015	10.3504011	10.32084912	10.6691124	10.62699856	10.50414166	10.44234641	10.2972433	10.12084189	10.15243535	10.13532266	10.5148641	10.0017271	9.764455184
CAGL0G08041g	9.248576368	9.254505812	7.213272444	7.459476578	5.437855285	5.644483505	5.114050547	4.741462501	5.567874792	5.24771405	6.269930392	6.833392662	6.440761357	7.051836687	6.929187919	7.285891799	7.513708945
CAGL0H09944g	5.599628581	5.730811244	7.115604932	7.008723303	7.757737736	7.862671864	7.942699445	8.002088615	7.910253558	8.011125786	7.932535058	7.954858088	8.011001585	7.861705792	8.175611427	7.843909198	7.596677857
CAGL0L06952g	9.388966708	9.377430886	8.027038561	7.931875786	7.289426562	6.958176736	6.960913248	6.75172313	6.798349026	6.834868707	6.743932229	6.918087585	6.752660339	7.169002664	7.153394139	7.177402122	7.50503471
CAGL0I08305g	5.22833147	4.767561639	6.966279105	6.724542141	8.505991808	8.388154913	8.777690706	8.774612675	8.574077234	8.740772038	8.538544879	8.349030272	8.350933555	8.621858739	9.066551675	8.590355344	8.519340537
CAGL0H06699g	5.874509743	6.077869065	6.865882801	6.988743829	8.259684846	8.410732187	9.122274807	9.275014584	9.20161881	9.17409297	8.863515632	8.523618028	8.529253948	8.572693996	8.967894471	8.628934686	8.291784594
CAGL0F07139g	8.642013978	8.682054545	6.54361445	6.937550027	5.471629651	5.404324688	5.401049031	5.328022279	5.730178968	5.969783839	6.28169589	6.733060764	6.795179538	6.810004666	6.415887684	6.906799237	7.101033593
CAGL0B03531g	2.479832675	2.392423744	3.422786094	3.606353697	4.601618173	4.737072144	5.264674707	5.190794466	4.950686779	4.967787526	5.51011447	6.043620062	6.083415769	6.548118851	6.877533151	6.52494764	6.708158744
CAGL0F02563g	8.566563302	8.280421296	6.423172254	6.77596504	4.493041569	4.571118861	4.454710688	4.759222971	5.443756794	5.660469455	6.912324032	7.697026617	7.883346527	7.750406509	7.381264968	7.963697516	8.166744227
CAGL0H04983g	5.615904728	5.461151417	6.985546409	7.05429341	7.866919304	8.016844537	7.988163106	7.95084521	8.108367737	7.85388009	7.025108181	6.869288353	6.608378547	6.288360214	6.15099182	5.924814278	6.249360416
CAGL0F08107g	7.487256548	7.396046051	8.838927316	8.813571993	9.933229087	9.812589232	10.16622762	10.11622887	9.942761428	9.846366836	9.280205287	8.82232384	8.728145428	8.746424738	9.222382789	8.775109611	8.493262712
CAGL0G07601g	6.88031842	6.858626663	8.081776706	8.125771582	9.051912026	9.126309028	9.28741923	9.42232396	9.385765281	9.405526165	9.389131146	9.236536893	9.413830153	9.439959401	9.758752498	9.391221692	9.212230982
CAGL0K07678g	2.071398614	2.202789225	3.496270169	3.606353697	4.849284066	4.877548279	5.746549641	5.689317918	5.891977104	5.669763115	5.655859868	5.3865098	5.565528456	5.530174021	5.903886934	5.445540856	5.77383052
CAGL0I07535g	7.252379754	7.339562679	5.700603081	5.962555054	4.236614088	4.311082368	4.238718168	4.140612924	4.970814915	4.982779057	5.924544239	6.140807752	6.18720313	6.199134885	5.589955983	6.156624808	6.182933679
CAGL0D02266g	5.060098097	5.12922779	6.589110179	6.675390916	7.317557386	7.249138846	7.209010102	7.208048246	7.117823352	7.110424211	6.913584877	6.714762186	6.764381315	6.725079471	7.086165637	6.673912889	6.558999727
CAGL0I07667g	7.033574387	7.217406588	5.058591455	5.508899665	3.730945803	3.914307315	3.913398665	3.806653647	4.143484445	4.500241872	4.911298114	5.572201449	5.377357756	5.67653492	5.583679762	5.848045291	5.71862716
CAGL0I02354g	7.17210218	7.21949486	5.482876313	5.651275105	4.539278811	4.727821126	4.860094786	4.828155975	5.149206299	5.184280231	5.479792531	5.797577025	6.043889456	6.032422449	5.948530304	6.343638847	6.485942868
CAGL0K08888g	7.899926003	8.092677059	6.552254903	6.700175836	5.629570429	5.6880654	5.603095289	5.431335947	5.619786771	5.706350392	5.98576456	6.129011352	6.169681142	6.213595157	5.987085789	6.341094575	6.470431314
CAGL0H07183g	6.77554692	6.6514979	4.868728873	5.242607134	3.544034513	3.544497584	2.794329071	3.225643427	3.759750082	3.585893257	3.889570246	4.221537495	4.538586849	4.420689888	4.174575988	4.16703271	4.659511055
CAGL0J00649g	9.198795384	9.138449544	7.734868796	7.651740496	6.709543605	6.797235081	6.096467929	5.821986221	5.907724145	5.759548277	6.080861241	6.358492712	6.07716388	6.465950018	6.286615881	6.518206445	6.648364198
CAGL0H03311g	-0.673624826	-0.466983398	1.213078895	1.285836222	2.297824024	2.327725627	3.036944626	3.371338494	3.892294935	3.917724399	4.125476681	4.789610521	5.021349434	4.82400021	4.81220163	5.22041122	5.358264151
CAGL0B01925g	4.188393062	4.002589729	5.766442202	5.709402558	7.120266217	7.182982748	7.458643981	7.315487179	7.341068665	7.440020937	7.533932052	7.320272017	7.275824347	7.516761029	7.865467558	7.261880488	7.118199189
CAGL0I05500g	8.368266619	8.337298857	6.401020862	6.740560678	4.955400224	5.144133254	4.969440194	5.103112146	5.384969135	5.433773772	5.878799373	6.408142906	6.44197826	6.372387225	6.063493743	6.65560011	6.702479287
CAGL0M10439g	6.760984383	7.108940277	8.204701577	8.134890472	9.267423443	9.175197353	9.627152361	9.662744378	9.579267856	9.636956283	9.687541163	9.664298606	9.637306429	9.741937887	9.861711097	9.582692756	9.612239085
CAGL0C02343g	9.90206894	9.884029757	8.233639442	8.205838079	6.080986679	5.884015658	5.618099884	5.458768252	6.203998242	6.39375732	7.156583064	7.877065979	7.481542803	8.160554967	7.306060893	8.017270994	8.392221001
CAGL0L10978g	8.486947862	8.356403174	6.929167954	7.171184662	5.532329913	5.510638188	4.992653405	4.639667929	4.919958033	5.158104583	5.359121946	5.699956584	5.49458603	5.727806077	5.525930167	5.830013014	6.228434771
CAGL0K08800g	4.482723477	4.685338659	6.228467009	6.380559959	6.701433126	6.966066259	6.601955481	6.749503473	6.826235958	6.6429522	6.357772031	6.16796328	6.263520549	6.124576127	6.311515834	6.205000246	6.228434771
CAGL0L04532g	9.279557745	9.252977455	7.92095051	8.113522703	6.850072546	6.616058432	6.008101507	5.892081092	6.278561287	6.159854327	6.271897984	6.508675856	6.422383567	6.333194303	6.033874862	6.429974304	6.57773465
CAGL0G08734g	9.168080855	9.301592132	8.082771043	8.151460196	6.751391312	6.924156431	5.103426993	5.110049413	4.294860678	4.16120328	3.749736697	3.793609704	3.730255563	4.387063497	4.166199617	4.58340121	4.764995801
CAGL0G04411g	8.296872881	8.308159501	6.388208524	6.869982475	4.789326574	4.680654737	4.847417484	4.861425446	5.067447083	5.241494717	5.852744493	6.474901985	6.394998798	6.605899798	6.063493743	6.659689752	7.092373592
CAGL0H10384g	6.712614596	6.869306298	5.009238712	4.858212277	4.302440174	4.383564264	4.567224502	4.365976918	4.950686779	4.667304937	4.865124483	5.419166006	5.115873141	5.310104736	5.26468479	5.280071853	5.343743209
CAGL0I04356g	10.92158023	10.90747695	9.667129727	9.828046627	8.889171739	8.932560274	8.275225918	8.22614976	8.632103792	8.46461182	8.471639429	8.873299273	8.79585975	8.84453364	8.79566093	9.101410092	9.249384878
CAGL0I09009g	5.118383028	5.065645109	6.861254406	6.507682923	7.413770697	7.448145088	7.559248699	7.506356159	7.520764337	7.743783703	7.598856026	7.599240112	7.635199025	7.550377871	7.602269438	7.364413881	7.215784408
CAGL0M00638g	8.544412655	8.617006909	7.152062258	7.539482113	6.23220075	6.22048629	5.485292275	5.50160304	5.554599589	5.450046792	5.616141383	6.144718548	5.991662295	5.991051808	5.906403698	6.139156315	6.169273261
CAGL0A02189g	9.520685781	9.580363903	7.98298053	8.189884678	6.935535359	7.00870389	6.101815169	6.09101937	6.398579866	6.273943322	6.644166588	7.112330977	6.963935202	7.362015227	6.93536261	7.401517938	7.744944697
CAGL0G03311g	10.24325612	10.25772124	9.010720561	9.176507983	8.06244827	8.150073334	7.437652915	7.399993315	7.584200477	7.484148817	7.580715911	7.741606313	7.649490864	7.770106542	7.230742184	7.600781604	7.996953333
CAGL0J04004g	2.959575256	3.550580929	5.058591455	5.12549809	7.688644492	8.009228591	10.19215274	10.2458909	10.25943486	10.24702307	10.16400477	10.05664839	9.926679101	9.857133345	10.52799851	9.723898704	9.559543171
CAGL0L04664g	6.299189494	6.14092684	8.11811828	8.30477169	8.787483374	8.741815741	9.046656657	8.960250718	9.18932389	9.538931668	9.35913702	9.939687192	10.1166861	10.09700084	10.26004726	9.98287744	9.875670542
CAGL0I05148g	6.712614596	7.148934006	8.461723549	8.435985765	9.250151754	9.213811981	9.881095693	9.92369033	9.904686179	10.03752331	9.839051668	9.944182097	9.882770639	9.910993831	9.839329947	9.705966227	9.839255525
CAGL0J10362g	7.273053568	7.179291395	6.135695647	6.246762468	5.122652588	5.151070955	4.487762749	4.540449602	4.543577742	4.591090084	5.036943023	5.506856436	5.589885892	5.207882328	5.089716727	5.473688554	5.637612073
CAGL0F04279g	5.37897983	5.53679028	6.87738924	6.958246046	7.520196205	7.675668454	7.591916244	7.546542959	7.177497268	7.381832587	7.191304642	6.931732326	6.97574648	6.959051152	7.423169549	7.119193848	6.788986602
CAGL0E06534g	7.573120939	7.582827032	6.020030295	6.290942435	5.002370723	5.058169349	5.216193192	5.075024602	5.259679201	5.260072858	5.703289136	6.051973829	6.148966171	5.95707932	5.512776832	5.958403046	6.297875187
CAGL0K09922g	8.403853061	8.39848479	6.630497546	7.156334659	4.804551166	4.737072144	4.981093487	4.94914779	5.741939172	5.876541433	6.995645859	7.950396374	8.185336223	8.339324445	7.898079675	8.473249679	8.781067757
CAGL0D06402g	7.254980241	7.594137832	9.354898536	9.293780979	9.825872998	9.694088116	9.15992993	9.049111167	8.876407196	8.892859474	8.250012151	7.503506358	7.458879526	7.600754387	7.979215743	7.669319407	7.376590287
CAGL0J04070g	8.697554857	8.638236622	7.348394804	7.514080274	6.547061162	6.403016432	5.654942518	5.558498323	5.741939172	5.785429249	5.76326384	6.16796328	6.032625224	6.322115724	6.058976384	6.417952507	6.691052855
CAGL0B01078g	3.278652806	3.468674706	4.831353927	4.703367936	7.867825506	7.63665621	8.002528374	7.732225485	7.486221737	7.351833978	7.181917692	6.666614465	6.653198032	6.787627495	7.389384034	6.47476478	6.180211923
CAGL0K02541g	8.877927017	8.933004877	7.222324269	7.461894125	5.973956873	5.892320147	5.226020709	5.203823298	5.788044167	5.678997289	6.007183024	6.639154695	6.461310379	7.087603798	6.455953781	7.035117987	7.341696142
CAGL0H04235g	6.556940347	6.750134897	5.296597008	5.432070963	4.095202761	3.89790363	3.759508005	3.857006749	3.892294935	4.174322388	4.201769685	4.848344012	4.643860586	4.879466305	4.746297233	5.093135766	5.386874791
CAGL0C00451g	6.461096802	6.218150672	7.805233364	7.595602467	8.332389458	8.492895212	8.530488955	8.703580938	8.600155359	8.559536002	8.518797004	8.520611474	8.615098635	8.500822765	8.663534801	8.537997751	8.263134253
CAGL0H07601g	0.788468741	0.665160392	2.128645719	1.732825146	3.469578806	3.214381217	4.295822744	4.466699509	4.460604352	4.311268104	4.745613853	4.66444366	4.643860586	4.664734251	4.501948752	4.288212478	4.375311318
CAGL0H04873g	3.539783716	3.748669511	4.753567539	4.943721821	6.01380154	6.007653914	6.386654104	5.996849147	5.730178968	5.776853743	5.839538446	5.678535395	5.685456888	4.989994872	5.120391669	4.946857941	4.659511055
CAGL0A02002g	1.868996419	1.291611426	3.318595817	3.205928668	6.731615146	6.975867875	8.142718981	8.327840876	8.117424564	8.189710658	8.378836131	7.924470241	7.940859187	7.84089869	8.631947724	7.566341338	7.270549112
CAGL0H00528g	3.846073355	3.496496666	4.90515997	4.782866539	5.876469423	5.96891636	6.782615559	6.780272128	6.924969826	7.181993731	7.344998293	7.494340548	7.581549925	7.698233598	7.576425707	7.451910879	7.318368153
CAGL0L02915g	8.464654003	8.261290549	7.1671413	7.150351592	6.121062112	6.139081106	5.883244696	5.966592029	6.195470477	6.182756301	6.5805008	7.13019369	7.00156092	7.350066226	7.153394139	7.560884996	7.998499166
CAGL0C03531g	7.07831001	7.238154516	5.197262612	5.13764614	3.411101668	3.457627914	2.794329071	2.708842807	2.981372305	3.66237598	3.879282066	4.597537434	4.196089836	4.82400021	4.671330494	4.992967718	5.200663967
CAGL0C04191g	5.739897853	5.891364588	7.252682465	7.211969445	8.787483374	8.79371988	9.617851526	9.546098551	9.638270465	9.647284541	9.834066383	9.774726876	9.636509436	9.812509082	10.30532915	9.659496874	9.547977493
CAGL0H01177g	5.85407261	5.43263255	7.557398698	7.476314944	8.125183237	8.112358264	8.314904505	8.234903215	8.228175515	8.097164812	8.194041937	8.261694586	8.247205242	8.358970906	8.670214413	8.355909295	8.345004673
CAGL0G07315g	6.076191453	5.982718994	7.806437707	7.537191248	8.527369538	8.471577091	8.917674844	8.968862524	8.667990601	8.648010561	7.688496591	7.10833127	6.97574648	7.269311248	7.286872447	6.838089551	6.485942868
CAGL0F06523g	6.98427608	7.148934006	5.017582305	5.381888729	3.838403433	3.64620897	4.295822744	3.681842167	4.387617353	4.334828651	4.722779509	5.06193838	5.157950579	4.9617194	4.740666853	4.899225661	5.478342355
CAGL0L06754g	9.324197998	9.268692933	7.672830683	8.001662074	6.482264475	6.408816797	5.813259659	5.884009224	6.262321564	6.057364024	6.312609386	6.6308138	6.448047421	6.664967239	6.259311035	6.746847892	7.031763429
CAGL0J08547g	4.166460217	3.963253302	5.254859715	5.12549809	6.04938364	6.089383214	6.528412073	6.531717986	6.735031644	6.86147349	6.933609958	7.0779747	6.969009024	7.195955458	7.405486363	7.098253132	7.071962446
CAGL0K00957g	8.134072426	8.195978261	6.549380498	6.833107424	5.728671929	5.678493674	5.549315104	5.627809305	5.759401663	5.923915795	6.225950242	6.743413825	6.75853273	6.870570821	6.45079044	6.892969226	6.97792876
CAGL0M05665g	5.997626494	5.937764764	7.620383366	7.341024271	8.383976806	8.459751373	8.901668466	8.942385573	8.836514844	8.883903149	8.803911318	8.661708407	8.819460536	8.774736936	9.080548383	8.635178921	8.4207491
CAGL0G05335g	7.298486065	7.300639887	8.829480193	8.796433803	10.25370528	10.17573954	10.69145146	10.53285563	10.5011173	10.48492427	10.47823841	10.28575623	10.21951978	10.38570594	10.8941906	10.23527978	9.984393682
CAGL0F00869g	3.670199858	3.816460655	4.94944207	5.231314856	7.058106526	7.127782973	8.440502327	8.37755701	8.664132823	8.496952165	8.635334007	8.683379029	8.540374584	8.512565493	9.063172161	8.366581853	8.194658644
CAGL0J10802g	7.504843126	7.602163024	5.80551409	5.773086926	4.566326177	4.860718788	4.597822934	4.509302891	4.647270378	4.997616406	5.359121946	5.678535395	5.895452406	6.018763628	5.774856039	6.188111168	6.212538915
CAGL0D05588g	7.226113783	7.153310081	5.009238712	5.422173187	3.979233741	4.167931331	4.3686077	4.455849142	4.930273843	4.667304937	5.355415398	5.797577025	5.759555351	5.767550213	5.434725573	5.948408271	6.161014491
CAGL0H05973g	4.909784652	4.856128115	3.235197506	3.606353697	2.114514533	1.999050834	1.959049241	2.132326186	2.517271246	2.53533195	2.917278913	3.980262318	4.106839933	3.633688226	3.704879898	4.201103908	4.192911122
CAGL0C01441g	7.98540543	7.860827591	6.139523331	6.479325305	5.122652588	5.058169349	5.166025642	4.776767455	5.450939634	5.378165221	5.649820054	5.902929733	6.058243997	5.95707932	5.633141259	5.997703786	6.231067135
CAGL0L04510g	10.05127878	10.08408768	8.723813511	8.855547383	7.512104296	7.652632377	6.524435537	6.156145839	6.186892004	6.133227583	6.146676125	6.324417151	6.633094843	6.620442808	6.435188607	6.67795102	7.108210762
CAGL0K12804g	7.76777589	7.684593515	5.658540709	5.955709841	4.610307908	4.950942044	4.567224502	5.002315967	5.140347415	5.260072858	5.655859868	6.171801249	5.951212488	6.220771303	6.207188818	6.381274114	6.39497139
CAGL0G00330g	4.585475275	4.545846793	2.80492153	2.430300632	2.1625713	1.936179431	2.294076252	2.47091166	2.767903961	3.044161788	3.207776256	3.483592376	3.349464733	3.604723984	3.571689158	3.414944933	3.754499827
CAGL0H03619g	4.500365063	4.283760458	5.907806168	5.717518546	6.759226493	6.580525425	6.333099471	6.278191595	6.107300076	5.99588185	5.709109643	5.721064358	5.458964897	5.327936796	5.878474833	5.610965463	5.304290607
CAGL0J00275g	7.29090328	7.211123576	5.512696089	5.668123297	4.989105897	5.137162028	5.015499019	4.714404989	4.845605092	4.960232935	5.06898094	5.393100444	5.22451973	5.467202457	5.633141259	5.38754235	5.857984573
CAGL0J08976g	3.818209991	3.523792224	5.494878288	5.659723796	6.643346055	6.866312849	7.293218971	7.261989223	6.935249989	6.836932739	5.946883996	5.524973334	5.916615791	5.751123009	5.928859155	5.454984573	5.023711927
CAGL0L04114g	5.959870483	6.136512983	4.538500961	4.735694934	3.544034513	3.412149409	4.074369885	3.93720972	3.892294935	4.22563742	4.693718765	4.876837771	4.587792599	5.061018095	4.974510535	5.23144373	5.377400814
CAGL0B03795g	8.894700008	8.8962727	7.548789088	7.58010756	6.739558172	6.559820877	6.429812744	6.224864292	6.225099695	6.195681743	6.014252427	6.344958915	5.963127956	6.297439188	6.04989901	6.257214134	6.540018307
CAGL0D03674g	8.607836705	8.562112926	6.654771793	7.025164072	4.913885618	4.74626422	4.981093487	5.03184058	5.657530548	5.710859244	6.566141204	7.407490656	7.268297989	7.752058492	6.980252014	7.799193143	8.326661667
CAGL0G07128g	6.27888946	6.283487205	4.430167654	4.670299939	4.190999917	4.195037619	3.786323594	4.071214796	4.178522847	4.200208044	4.936325632	5.240659522	4.975025414	5.128708318	5.146175149	5.258661447	5.593287479
CAGL0J05984g	8.474728894	8.456295841	6.288307636	6.744537675	4.313124999	4.247768563	3.937523691	3.605353021	4.387617353	3.948595353	4.52579514	5.17333679	4.975025414	5.463173957	4.683120444	5.416833037	6.135950665
CAGL0J05302g	5.921099764	5.689224632	7.401959677	7.098468069	7.884936071	7.84245604	8.006810209	8.189776624	8.008455088	8.034695763	7.715494614	7.544046784	7.726909788	7.680993004	7.644339422	7.627127416	7.410660347
CAGL0H08019g	7.247164677	7.258608285	5.289724106	5.709402558	3.838403433	3.993639494	3.282739748	3.371338494	3.587953815	3.902037618	4.26635623	5.0946538	5.056731298	4.950252196	4.717922992	5.321962385	5.526282529
CAGL0M13937g	5.833341801	5.864926932	7.304745221	7.259992149	8.305887137	8.281547426	8.236857365	8.244392253	8.11063728	8.234240106	8.125512129	7.988976329	8.070042079	8.001598464	8.408714497	7.855543635	7.708573733
CAGL0I01100g	6.093729966	6.14092684	7.416229602	7.439988965	8.95247669	9.052735708	9.416402089	9.297599241	9.255428623	9.272309086	9.259034883	8.986036153	8.929831962	8.917379673	9.555291231	8.877860639	8.557594195
CAGL0L03135g	5.350082408	5.664911308	6.60580787	6.696074472	7.503966745	7.574796231	8.036432419	8.230930954	8.002356711	8.13707782	8.151393382	8.02866928	8.187877108	8.056107395	7.993489755	7.860881893	7.836812574
