genesymbol.240m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0I01804g	-0.796975339452814	7.02372547867471	-6.43913550970212	0.000114754351680185	0.000323848534256478	0.82965600017601
CAGL0C04389g	-1.7203232486094	8.78429552767571	-6.43266263389492	0.000115634150411813	0.000326155591274699	0.82141530606026
CAGL0E00737g	-1.00046755927616	7.00061812588832	-6.42715720909987	0.000116388235165001	0.000328105767953031	0.814402007937316
CAGL0I07667g	-1.40686332794652	5.14795578199818	-6.41724556301213	0.000117759381424921	0.000331792444434586	0.801765755427141
CAGL0G05379g	-1.20396967210328	4.84821411794203	-6.41239481608461	0.000118436821531688	0.000333521657191171	0.795576937890877
CAGL0C01331g	-1.04461545638839	5.53355746872886	-6.41137772224528	0.000118579403212804	0.000333743642913457	0.794278892464407
CAGL0A03696g	0.646638863830661	8.11271213285147	6.41075774901918	0.000118666406080861	0.000333809046659489	0.793487598198865
CAGL0L06446g	0.817961935862234	6.62407125056154	6.40895324676265	0.000118920033639743	0.000334342844309373	0.791184162198237
CAGL0D05060g	-2.13419969044825	5.27385505257006	-6.40758969072859	0.000119112076600642	0.000334530270540758	0.789443310412995
CAGL0G10197g	4.48563554479448	-1.57178619583113	6.40757247649962	0.000119114503206872	0.000334530270540758	0.789421331463567
CAGL0K08756g	1.05949428776756	6.94397076886257	6.40541298394594	0.000119419343780129	0.000335206576240737	0.786663807963036
CAGL0L05588g	1.41387088722997	4.54834584822478	6.40158513570746	0.000119961784215884	0.000336548735460961	0.781774417886497
CAGL0G09493g	0.939145691379017	6.39991392056031	6.39748784132698	0.000120545382139781	0.000337946090202545	0.776538745279137
CAGL0D01144g	-1.06413383843586	6.21749289851515	-6.39718263766456	0.000120588977363582	0.000337946090202545	0.776148657400894
CAGL0B02794g	1.15480064396902	7.99659057854944	6.39376232583656	0.000121078709923722	0.00033913699649582	0.771776247734355
CAGL0H09108g	0.940089758886836	8.65385926353624	6.39218913362771	0.000121304692020526	0.00033958826883821	0.7697646209418
CAGL0F08239g	0.624096309570049	8.04451307789723	6.38997790208688	0.000121623102418058	0.000340297670314555	0.766936593769538
CAGL0E05456g	3.28480446059309	2.86764711705579	6.38864113374158	0.000121816034159521	0.000340655416039046	0.765226641404428
CAGL0L01001g	-1.05813402297731	7.38103327369975	-6.38519246906529	0.000122315310065759	0.00034186900597664	0.760814141458029
CAGL0B00792g	-3.63799577721935	4.45636508788573	-6.38432145564187	0.000122441762032432	0.000342039820832327	0.759699451293018
CAGL0L07480g	0.94010309082256	5.88794409934727	6.38334447884606	0.000122583766937999	0.000342253877290892	0.758449035472049
CAGL0K12188g	-0.668140090874169	6.01946837799474	-6.38037708133793	0.000123016182801742	0.000343278100728742	0.754650351041672
CAGL0K03333g	0.764082026852654	5.9839978695516	6.37969243272188	0.000123116186963964	0.000343374128266569	0.753773741827901
CAGL0L07414g	0.748898695995759	6.18128484433198	6.37705780708041	0.000123501843750255	0.000344266321636093	0.750399853851739
CAGL0J09504g	-0.838732523821265	6.3887244036108	-6.37213478366013	0.000124226006298101	0.000346100661506418	0.744093027373784
CAGL0K01749g	2.12793262463091	9.03812247192525	6.36890861874924	0.000124703072609908	0.000347244992081312	0.739958309638709
CAGL0G10131g	0.670859783612741	8.74967161612037	6.36773422949067	0.000124877229284942	0.000347545079907854	0.738452851272196
CAGL0K03949g	0.799988429639866	6.51115396654324	6.36416433739388	0.000125408256203549	0.00034872346173551	0.733875473507364
CAGL0M04719g	-2.13552502483038	3.93487668721698	-6.36399260153984	0.00012543386407793	0.00034872346173551	0.733655228822625
CAGL0G05511g	1.05722145200422	6.8209310784127	6.35713823329406	0.000126460594961919	0.000351391302879854	0.724861615059911
CAGL0J04048g	-2.08211894306013	3.76269154832684	-6.35504187926418	0.00012677643672872	0.000352082040464111	0.722170931351547
CAGL0A04125g	-1.06726174867341	8.14419368373584	-6.35443510763559	0.000126868014582923	0.000352149552673171	0.721392028835734
CAGL0E02365g	1.02302422584297	5.46467853889982	6.35143126205627	0.000127322436133112	0.000353223610575962	0.717535333358267
CAGL0G08338g	0.832907380707962	7.25974124932218	6.33852242186158	0.00012929555325374	0.000358507532459389	0.700947977667283
CAGL0H10230g	-0.789238289495999	5.18714099985754	-6.33754554225377	0.000129446218386079	0.000358735284939717	0.699691837068356
CAGL0C05445g	0.793024272950002	5.33290409254462	6.33572316696965	0.000129727796220388	0.000359325403816789	0.697348164280459
CAGL0F01023g	-2.56645713861377	4.03622666001231	-6.33239905091993	0.000130243128913682	0.000360562020022806	0.693072050621687
CAGL0H04961g	-0.798206649229723	8.82164320656661	-6.32309375991773	0.000131697600787155	0.000364395845729786	0.681094099090791
